"Sample","OLFM4","NLRP3","CCR7","MAPK14","CX3CR1","ELANE","FCGR1A","GATA3","HIF1A","HLA-DRA","HMGB1","ICAM1","IFNB1","IFNG","IL1B","IL6","CXCL8","IL10","CXCL10","ITGAM","ARG1","LBP","LCN2","MMP8","MMP9","MYD88","NOTCH1","P2RX7","PDCD1","PLAUR","TREM1","CD177","PTX3","BCL2","S100A8","S100A9","S100A12","CCL2","CCL19","CCL25","TLR2","TLR4","TNF","C3AR1","C5AR1","CCR2","VCAM1","IL1R2","CALCA","TNFSF10","SOCS3","CD14","Label"
"GSM4683588",14.4926875489928,10.9038604073755,9.21854546672929,15.8112248225469,11.4318782838935,8.62577862133224,15.7564438766629,7.51487211901937,13.1460610702181,14.3865833989057,12.6720327353838,12.7237172211069,4.340109676233,5.707091831099,12.5241608809991,5.42712974927745,7.19154231253363,9.24388952436127,9.06447953167767,14.8321234401656,12.386022176887,4.340109676233,15.2663901598725,15.5192705872415,15.5550154129728,14.6592788101697,13.2449759239315,10.3867929896826,7.46590368644908,11.493485533454,12.9867616246068,16.8014601979091,6.49498795198346,8.6692481988545,18.9257271813701,20.7510147362486,16.8240601826837,4.340109676233,4.340109676233,4.340109676233,15.6686616731167,14.6467928811476,8.98508523802806,12.1201241352791,14.7543563296378,12.7729930022636,4.340109676233,14.6169146684778,4.340109676233,14.7123854918435,15.0807935312662,14.5146754795265,"Sepsis"
"GSM4683589",7.03971959586787,11.4724315713325,10.544946906143,14.521048509204,12.5772857937544,8.51233668294157,12.6037226325761,8.35956052573639,11.8015068360374,14.5098544665303,11.9936836590689,10.6016098105354,4.340109676233,5.27794324382405,11.2224214851223,4.92065368682505,6.22730889729094,6.8099020487595,5.82064133813065,14.345191960679,11.1630047380482,4.340109676233,7.87580476517002,9.05749202744071,15.1443758502238,13.9443072253443,12.8582806135909,10.7528816716373,8.21036801423279,12.1211606727802,13.8324888357896,15.1406634323611,7.07655603684547,9.9443452794026,15.9068207291621,18.5033339903087,14.2844041385061,4.340109676233,4.340109676233,4.67678842711233,14.9714547863158,13.835553857621,8.25310274619022,12.1027425334603,14.5874222440469,13.7366702648455,4.340109676233,13.8110718529936,4.340109676233,13.3406920866617,12.8992427372009,15.0689006022079,"Sepsis"
"GSM4683591",11.8682896660161,9.68694119565529,10.0811706429107,15.1665919700763,11.2739217602743,7.2216213466459,13.5062972742964,6.62517013429453,13.7851614199367,14.6868298166303,14.9225336492874,12.4681635106086,4.340109676233,7.12531119248318,14.2810116561583,4.77909484008896,10.9270699930411,9.18994823267625,5.30728782692276,14.0936473472238,15.1205740689378,4.340109676233,11.72664629905,13.8227133469923,14.213012964164,14.7506256445465,12.6013580578906,9.72611926435117,6.76205637226311,12.1651587828002,14.1851827056194,16.0258720576395,9.19926515859313,9.30228747429129,20.990920240956,22.4832072914494,18.385971893784,5.30728782692276,4.340109676233,4.340109676233,16.6843396420404,15.2753569227132,9.49234224445772,14.5536141514874,14.753589596241,13.2492203265661,4.340109676233,16.4208776712165,4.340109676233,15.1044126324391,15.5551199628526,14.2816962470766,"Sepsis"
"GSM4683593",10.1646713072294,11.277798912826,9.35467242546979,15.770770441704,12.1274809231453,7.35134947068798,15.2117471263981,8.21958947300673,12.4966619030999,14.2211311609556,12.1594457870625,12.0942405810056,4.340109676233,5.82417092994716,12.2498146852438,4.340109676233,7.94254061637835,7.27431041564092,7.29006206535164,15.2242056375481,13.2290864005702,4.340109676233,10.3771735245918,11.4954595825271,16.5387384987656,14.5579446673008,13.4049346549471,9.62288069199419,7.25837875950995,12.5887500862627,13.6004046117203,17.6379434314347,7.33627776260108,9.04321621956814,18.1454066834208,20.4990322414855,16.115010047644,4.340109676233,4.340109676233,4.340109676233,15.3085268632821,13.6559860816816,8.10108058919906,10.8839689461177,15.4446245776989,12.4941573401889,4.340109676233,15.9216382305393,4.340109676233,14.2041195777608,14.7896258110353,14.8173566519248,"Sepsis"
"GSM4683594",6.81744539957804,10.575869303663,9.97649582369578,14.8147005171503,12.3849968791401,9.1866511075064,15.3407754879503,6.73920266317279,11.374414223288,15.7798129714597,12.441281036818,12.8766063772134,4.340109676233,4.340109676233,12.8221935562158,4.82405685042956,7.31013723835796,7.02828420064368,7.83606135514696,14.5221155436761,10.4343067495359,4.340109676233,10.7793769712731,10.4052263934638,13.7862157733996,14.3739878112548,12.463781558162,10.4474417542259,6.11011193545484,13.6836326219367,12.9067403960267,16.4891285766906,7.5445088515936,8.01467353402041,18.0460294978615,20.2131302208642,15.8178296973074,4.340109676233,4.82405685042956,4.340109676233,15.0592461292534,13.6608788367103,9.79964576500693,13.4893859938136,14.9825369894714,13.3463040468616,4.340109676233,14.2248404954154,4.340109676233,14.1150301868006,13.0137462530309,15.9231737864386,"Sepsis"
"GSM4683597",6.60552455814117,10.6001964377377,11.8885585998006,13.9731015834021,12.6777912652711,7.56642981166235,12.6804346429813,8.98964835095755,12.1168042547347,14.5305105201603,12.4785581626419,11.6163665268816,4.340109676233,4.89235450994654,11.0789598556822,5.05022516002202,8.3515726234425,6.18853636789861,6.45799092836888,13.9277481581431,8.7850436631673,4.340109676233,8.43353826590522,7.8068914178082,12.9119366823859,13.9162068335553,13.0939669620495,10.2029955217508,9.12536224013579,11.9982134656899,13.1983263512388,12.2735396146454,6.6361799744008,10.2345240844136,15.3115674565573,17.8673061055686,12.7936189774053,4.340109676233,4.79192498150206,5.05022516002202,14.0586427784651,13.4375629276071,7.63416423631572,12.2160954351476,14.5908260498601,12.3332700327065,5.23311311163669,11.5691250301412,4.340109676233,13.532547985693,12.3876629006076,14.5163398251028,"Sepsis"
"GSM4683598",9.64705284117638,10.9814379769882,10.6996734924603,15.3201061455697,10.5073911941679,7.66530163478422,12.5417623143844,7.49595563751314,12.4936344438865,12.2780987736066,12.3070796141792,11.2125553950292,4.340109676233,4.340109676233,10.6958108474846,4.340109676233,5.27937501452974,8.33894115365782,5.11141424727415,15.530062889475,13.6072615323611,5.11141424727415,12.1564455965383,13.8847782077024,16.8672650788367,14.9137937553022,13.1465193951376,8.9589573563065,6.8707773700383,12.6902022401136,13.2047501242855,17.401535815368,6.66794547479247,9.20735536307839,18.0342566675695,20.4602317678572,16.7256875676157,4.340109676233,4.340109676233,4.340109676233,14.6535179547637,13.9094443457046,9.02210633184484,12.9389168389364,15.7904489348493,11.8760898323395,4.340109676233,16.6399947271829,4.340109676233,13.5234914489019,13.6178454218786,14.6582391963719,"Sepsis"
"GSM4683600",10.556022149554,10.1812380199127,9.91916315373319,13.9307206697867,12.092178571213,8.76196492817217,13.5529239518556,9.18568256038179,11.7638610137119,13.891843682042,12.0880243340237,11.2996117669424,4.340109676233,6.27333733658232,10.8788737988565,5.32754024921985,6.71070394481776,5.96937290343342,6.30874809393568,14.4982880689104,10.7939712234022,4.340109676233,10.8497229843761,11.5561440265626,14.0541919322311,13.9472774085203,13.327839451793,10.4846676795594,10.3040341447297,12.4157067852555,13.7937730257361,15.170096552015,6.86795208229539,9.64946362168026,16.6348676291439,19.1651043049079,14.8985039417968,5.1865343182689,4.340109676233,4.340109676233,13.7147635827902,13.0392153744205,7.98930177101398,11.5470931241222,14.4357402067897,12.564509515495,6.25525130802269,11.6448730731761,4.340109676233,13.0481019515488,13.3529107263589,15.040393971491,"Sepsis"
"GSM4683601",6.17457469377501,10.8752211315656,12.3107321376048,14.4907991246301,12.7049066638985,6.60253559292609,12.640523604248,9.40595620092834,12.1974635343354,13.6631965172784,11.8967112586545,10.4572807917191,4.93387905809454,5.43252207235439,11.5107037516599,5.53813440340505,7.57426143339091,6.62926510322471,5.69241777186949,14.3680975329346,9.19924033801352,4.340109676233,8.14716507271745,9.33381984390263,15.0338874479643,13.8930666835737,13.3437689929415,9.85422316493983,8.31885437858486,11.6786076515482,13.5190559742955,16.8024522338982,6.4296266155288,11.1648357605831,15.604368295751,18.1758844983367,13.1346036035679,4.340109676233,4.340109676233,5.12156015380798,13.9711755288618,13.3080831427086,7.98226178387514,12.0967700362852,14.710279984778,12.3862833412909,4.340109676233,10.9193100168703,4.340109676233,13.1803398552686,13.5284328146331,14.6373053631824,"Sepsis"
"GSM4683603",5.75475748246403,8.15000569473541,9.23384246431672,12.4536275223513,12.164834164209,5.88700885603303,12.125662092928,10.7507521907395,10.794231932339,13.9697467770281,13.9051209832489,10.336216531417,4.56701135255898,8.62350928487412,9.14825200086795,4.340109676233,5.96731276526312,8.17288672899269,6.82261412823597,12.0136425191884,9.353936108191,4.340109676233,7.70197431257597,7.53044168198331,10.6447972326092,12.8200679859822,12.1377669028714,9.79924555921485,11.5516173227695,10.4173874049022,10.1253898696392,8.58052323845937,5.50970494027862,7.88920899012294,14.7400527671027,16.6931199910281,11.8187000699699,4.340109676233,4.6606681062674,6.42519538244947,12.7351909559697,11.2190376107709,8.03531807833922,10.8762908145239,12.2049663260455,11.1758583184117,6.96673011395757,11.5421762674442,4.6606681062674,12.6227860342365,11.4006624775734,11.7925999792998,"Sepsis"
"GSM4683604",8.53570309890291,12.3792109004543,11.3119230454368,14.3820374376804,11.6591313075308,9.44406625808421,12.3460272293394,8.28554569482806,12.3899017768171,14.7246275951139,12.7248773484052,11.9089256819648,4.340109676233,5.7678949337252,12.2520524548687,5.92949164677735,7.76483522214243,6.83148320605546,5.69599864809766,14.3691285295366,12.9586784366431,4.340109676233,9.86620040170826,8.17066502349604,16.0236156617564,14.3083578844219,13.2692489325303,9.12776804749194,7.83142492466769,12.2439938694549,14.5242638177077,15.075098438639,6.78630876433871,9.67554229603043,17.4023532370642,19.8290585923911,15.3105397643086,4.92684053400512,4.340109676233,4.340109676233,14.8849572882021,14.4489995125689,8.51346029549757,11.7102351764913,15.1677323590015,12.2273998137256,5.61886654585156,14.680151944315,4.340109676233,13.6321235559152,14.4234340980309,14.8937295404582,"Sepsis"
"GSM4683607",10.8317238260227,10.2554730189766,10.6510643194437,13.886663203261,12.1413823237937,8.47041683422077,12.5556445587621,9.25084987606253,10.7623634347011,14.2745818915625,12.8611031944733,11.0173529932886,4.96263971209228,7.05721258544656,10.8286884374464,4.84970264262872,8.47561723784692,6.62815496541502,6.29833200166021,13.9282551349512,12.1740340179805,4.84970264262872,12.5562563080549,11.6769311712802,15.5598953837676,13.4992351566868,12.1348442704269,9.19845580512585,9.00021828385577,12.2867002079052,13.1737102709754,14.2048972823837,6.79252000478382,10.1163371820223,17.402199010389,19.1701094823461,15.8331458151793,4.340109676233,5.13976629228039,4.70137784251214,14.191571284536,13.1741088793446,9.26590382451304,12.480284627334,14.4622848479211,11.879698604781,4.84970264262872,15.2268355707641,4.340109676233,12.7780531718583,12.3324163203812,15.1146595554739,"Sepsis"
"GSM4683610",10.9278284956145,10.5367451284785,11.1114584077481,13.4935877867129,10.9565068393123,9.3840621237204,10.594217415806,9.44521522195013,12.1160747275088,14.1650015114029,12.2174248175074,10.3557272285192,4.340109676233,5.25919395960566,10.3844631137713,4.340109676233,7.84555970679362,5.05673895929523,6.1929343241647,14.5279187633977,10.8745945625906,5.05673895929523,12.6200159070896,12.628950843715,14.3221195599934,13.7696508627673,13.4889011357131,9.12508700009639,8.00790304744775,12.3546601544537,14.0673560894747,10.809101043946,7.97393889923626,10.4743023217095,14.8742842426275,17.7425624314206,12.6609312094857,5.05673895929523,4.340109676233,5.58913673641409,15.1496426100437,13.4626315415409,6.73286898341432,10.9912698101307,14.4427438159848,11.8955880497996,5.45679923345522,15.057476838645,4.340109676233,13.2234012811218,11.544913250022,12.9787051895306,"Sepsis"
"GSM4683611",10.4128785633725,10.8776422038201,10.8712196118059,14.299322284765,13.2645278748685,11.2352656755127,12.4700305918772,8.9956074092246,12.4200660350506,13.8428253345499,12.1554884960271,11.6303977604039,4.340109676233,5.99520921408888,13.1568851159749,4.64841664695136,6.35621673649116,6.42404942744346,7.36830094070959,13.8737618972853,9.62607539879235,5.02438546753751,10.8626114251976,10.5541287040901,13.1468771229199,14.4806987162206,12.9206032069637,10.2083813948963,8.4489258389105,12.713035679284,13.3624060763041,13.3941079003003,7.27469728416598,10.9965016184615,15.7644071350182,18.3675121234839,12.9311037008978,5.14681557083631,4.340109676233,4.340109676233,14.2909934151349,13.439909464158,9.0522991175327,13.2788851380563,14.6290083166217,12.3460971254801,4.340109676233,11.2945978776445,4.340109676233,14.6065245175397,13.323603740926,14.2945973876523,"Sepsis"
"GSM4683613",10.7523254372762,12.0884241686853,9.45233775304413,15.6804646602715,12.3813513866874,7.92519284334963,15.5184205331326,7.37695379131608,12.8155286086531,14.1880294428867,12.0563380249927,13.0998911135831,4.340109676233,4.340109676233,13.0659310525845,4.340109676233,9.9172680105731,7.78367148075199,6.1261683703093,15.3902333433994,11.8305705737273,4.340109676233,15.1377478205446,15.0125127975009,16.3952228311871,14.9709742123531,13.0301808755817,9.85935019995894,6.35732612436848,12.6276146243101,13.8553293162104,15.7607652169677,7.23330948572097,8.19999489341798,18.2264494962678,20.4791334535279,16.644303638972,4.340109676233,5.51085461172851,4.340109676233,15.4395849231533,13.6318330296118,9.78754996320786,12.9847743382605,16.0121824759741,11.6284555630446,4.71948013904926,15.1314772477286,4.340109676233,13.532774234214,15.7912587698581,16.4773656723751,"Sepsis"
