"Sample","MAPK14","HIF1A","HIF1A.1","HIF1A.2","SOCS3","SOCS3.1","MYD88","MYD88.1","C3AR1","BCL2","BCL2.1","S100A12","IL1R2","GATA3","GATA3.1","CD177","CD177.1","ITGAM","ITGAM.1","ITGAM.2","IL10","FCGR1A","FCGR1A.1","BCL2.2","BCL2.3","HMGB1","HMGB1.1","MAPK14.1","MAPK14.2","HMGB1.2","MYD88.2","MYD88.3","HIF1A.3","HIF1A.4","MAPK14.3","HIF1A.5","HIF1A.6","S100A8","MAPK14.4","ARG1","HMGB1.3","HIF1A.7","HMGB1.4","GATA3.2","HMGB1.5","MAPK14.5","HMGB1.6","FCGR1A.2","FCGR1A.3","Label"
"GSM1692035",9.823707738,8.056599691,4.36094757,4.980201106,2.446535539,6.32183451,3.989134531,9.240054697,8.774697819,3.985868888,3.52194124,12.05131551,10.07228377,5.198458289,2.702526731,7.196732634,8.593049607,8.679158814,10.20105519,7.594458848,2.417985891,8.948041516,4.574789614,2.779740614,2.30638675,3.176609039,4.868182743,7.23568845,7.062865228,7.355927994,4.32064166,4.950661175,4.642822422,4.46248597,8.322925336,5.542874843,6.053845529,12.86270168,6.445372693,8.100594105,6.338336496,5.675683765,7.680010172,2.759999776,6.055894132,9.1988595,3.042054276,2.465296248,2.723080597,"Sepsis"
"GSM1692040",10.05410827,9.565447137,5.650435972,6.973584944,2.146269965,6.297523802,5.069368905,9.219299761,9.485342787,3.072496666,3.419411103,12.05842681,10.0476183,4.444821916,2.256106694,7.568020479,9.090423015,8.394767694,10.25617401,7.487534745,2.006935325,10.31530283,6.108824677,2.192815717,2.451235887,5.574968241,7.09738676,6.69464001,7.770752862,8.335953763,5.212329476,5.953530508,6.330650704,6.364304707,8.690765254,7.605038239,7.44775466,13.0842983,6.961637485,8.900239212,8.51325018,7.213769516,8.46078477,2.683300687,8.504801886,8.608765551,3.577699152,3.130686855,3.074553713,"Sepsis"
"GSM1692045",10.48521981,10.55998257,6.947047129,8.153904074,2.643516277,7.418762942,4.640095388,9.196342515,8.739610406,2.405471096,2.529361725,12.29243802,11.76340599,4.401530668,2.142903353,9.117702394,10.70895568,8.840846155,10.30320482,7.692765676,2.558069283,9.234073363,5.104097823,2.679822443,2.562867688,5.322233399,6.997890221,6.775562891,7.131442366,7.422982042,4.881788238,5.383330798,7.642482036,7.478491189,7.94188029,8.556096697,8.456063935,13.14165035,6.03393531,10.05205118,8.03505346,8.350451331,7.87381262,2.862424243,8.031230871,9.622861803,2.982457218,3.353419308,3.041041337,"Sepsis"
"GSM1692061",9.735839044,7.94465274,3.543732052,4.813667063,2.387909915,7.475695189,3.975219714,9.308694755,7.763479798,2.362127536,2.604442562,12.28975772,11.41740863,4.32124304,2.659165042,8.179697584,8.023867507,8.546273767,10.04217977,7.339032773,2.42031289,9.371840102,5.483320728,2.659577457,2.607653079,3.082864381,4.634322705,7.427727141,7.355696008,7.391301876,3.702790699,4.47715378,4.372977216,4.293148289,8.624888535,5.390807602,5.67529864,12.68565693,6.475677698,8.772888677,6.006938874,5.617589094,7.628022787,2.509110798,6.341703118,9.322714667,2.152567167,2.727321539,2.79995871,"Sepsis"
"GSM1692063",9.839894385,9.763127577,6.444115182,7.667949964,3.386805651,6.953822536,5.522955033,9.775191381,9.505897762,2.779147014,2.672191367,10.28173793,11.35342368,4.362235514,2.944214533,5.042479179,7.136253301,6.908005105,8.571707026,5.888794828,2.415031481,10.19633451,6.332952102,2.374178029,1.994802005,4.994965553,6.203009916,6.566021505,7.661520948,7.314838821,6.146321683,6.7831469,7.505586129,6.694650524,8.284441283,7.844710246,7.655586494,12.48975708,6.930253196,7.217458519,7.417437632,7.708820126,7.548186727,2.4704869,7.547468141,8.877907999,3.177802278,3.01184504,2.916953529,"Sepsis"
"GSM1692089",8.371745237,8.542339437,4.075708862,5.569858761,2.60837231,4.199173689,4.066158361,8.961833344,7.120936995,3.438299746,3.492005706,10.15772921,8.621034355,4.932719921,3.121244193,3.443805257,3.189807847,7.361639524,9.158111956,5.945609693,2.001678503,7.911894843,3.269636859,2.702173481,2.490616284,3.592499653,4.823925238,5.843380385,5.440489139,7.159625803,4.341856866,4.974628865,4.691434932,4.796739648,6.778307194,5.971949699,6.191689338,11.63207873,4.996231907,5.113156872,6.389708064,6.115538915,7.354903585,3.047877093,6.843561813,8.090901383,3.597866941,1.74181351,2.511601088,"Sepsis"
"GSM1692096",9.264977884,9.656555568,5.620881516,6.804666893,2.61710185,5.413203601,3.904069773,8.892551965,7.470135828,3.086677073,2.941531982,11.37948417,11.84628345,4.405736751,2.475500285,4.073869354,5.14111291,7.914478333,9.673322445,6.710178679,2.286811966,7.34850747,3.099084627,2.708596036,2.102883994,6.153653371,7.030410169,7.241249331,6.485651427,8.540500483,3.98780258,4.389257119,6.140092833,5.876398917,7.577368317,6.919137155,7.171750606,12.85633739,5.635209042,9.927941643,8.513181291,7.078847876,8.747894661,2.511997982,8.534556386,9.425128104,4.377547384,2.450363717,2.424502897,"Sepsis"
"GSM1692101",9.615649525,9.941411645,6.302201946,7.505060457,2.23986236,6.131894633,4.804146861,9.268767688,9.465010701,4.928482691,4.836692184,10.81820494,8.54358306,5.726945588,3.947546627,3.561235,4.902281762,8.292629364,9.975053922,7.137711715,1.899558642,10.70134382,7.336120074,2.587753489,2.19600001,5.36869289,6.758539425,6.382043735,7.051135105,7.977177563,4.836225935,5.159996416,6.875053639,6.493203251,7.822285553,7.574693913,7.651000611,12.66160588,6.403427027,2.277041556,8.186715148,7.452665193,7.930529003,2.899278354,8.125235632,8.654773411,3.543553039,2.773495953,3.316526515,"Sepsis"
"GSM1692108",9.671097296,10.39995438,6.451950444,7.819196253,2.665839948,7.568091054,3.790794134,8.446380256,7.630583285,2.685720281,2.579340809,12.13646434,10.29711706,4.945384108,2.898604347,7.786924078,9.719248429,7.792160772,9.598367408,6.754629085,2.626931141,9.164185534,4.314199663,2.600561404,2.504342643,4.393121661,6.66778778,6.462437635,7.131310992,7.855874654,3.554505858,4.365240642,7.07824388,7.131637494,8.15378173,8.337745713,8.252879557,13.02645199,6.415597721,8.624746969,7.870669129,8.187951966,8.06757728,2.993711234,8.005850014,8.870483913,2.982646077,3.206307944,2.43724406,"Sepsis"
"GSM1692118",9.720317005,9.900829335,6.122498906,7.180730626,2.21825127,6.501887058,3.983601575,8.764641245,7.109006065,2.587004762,2.708113118,11.89688584,12.34157285,4.774978918,3.807730874,8.956763509,9.87644859,8.857742968,10.28024649,7.296658369,2.232336453,10.22482967,6.318184045,2.362080727,2.209525176,4.358671469,6.149133602,6.593913797,7.158936879,8.073318355,4.183575442,4.255817225,6.761911825,6.415620991,8.204240129,7.42431816,7.373451588,13.07686545,6.627479099,8.586485886,7.554005626,7.359693322,8.18166105,3.407134052,7.443846411,8.710853116,2.978143418,2.978379885,2.747718145,"Sepsis"
"GSM1692121",9.898487565,9.290592426,5.047578116,6.293971431,2.629023879,6.958088324,4.208685684,9.413694729,10.40686845,3.787186856,3.851128568,12.10785717,9.81126284,4.473807084,2.578595195,8.232550634,9.169679412,9.123451604,10.70614688,8.077612521,2.552287683,9.788457078,4.9715533,2.526393994,2.277382548,4.380162246,5.952203005,8.198074721,7.192168827,8.093999572,4.311335639,5.077993262,5.456190597,5.801340328,8.257837894,6.731603064,6.762868394,12.99008561,6.454004938,8.080668945,7.641021878,6.757439819,8.327425476,2.657480962,7.550305253,9.410384746,2.535486184,2.855359569,2.613256148,"Sepsis"
"GSM1692132",10.22408157,8.874288844,5.363598267,6.506624732,3.259848268,7.651850905,4.634561691,9.79410213,8.837875097,2.075463451,2.175177465,12.72510008,11.50374053,3.495407423,1.796208999,9.94834845,10.56014156,8.57904134,10.11356823,7.854369087,2.674616176,10.63565603,6.471751299,2.750086823,1.953050508,2.885186039,4.558508401,7.91719,7.874787374,7.866679696,4.342081587,5.412962729,5.764811728,5.557182354,8.699646186,6.527956498,7.060526779,13.20863886,7.45034956,9.009570695,6.332169037,6.442589104,7.711384769,2.357493055,6.388705001,9.906625241,2.392479259,3.046626532,3.14462457,"Sepsis"
"GSM1692136",9.08818457,8.106740845,4.22616652,5.088288305,2.311924809,3.150313372,3.761528607,8.516703168,6.361473095,2.539938004,1.902418488,11.45077409,10.68505615,4.144642811,2.597134922,4.659681411,5.585137201,7.202179787,9.124632737,6.676467398,2.475833567,6.427254559,2.506389981,2.975988517,2.574620685,3.064590177,5.090339361,6.792494394,6.216094653,7.631599484,3.614893099,4.493775391,4.616506202,4.910993923,7.679735865,5.043295645,5.734018845,12.63014519,6.162480727,8.185191223,7.214073174,5.451579713,7.844166566,2.669890731,7.343906786,8.761158707,2.364159024,2.292627495,2.644031005,"Sepsis"
"GSM1692142",8.712068802,9.130002824,4.132076272,5.45561638,2.580848576,3.484887233,2.935974086,8.276801552,8.987630924,2.518987186,3.328456209,11.95472056,10.35837436,4.079708974,2.263471709,4.901693595,5.065580549,7.315753747,9.210482393,6.130459737,2.782145046,8.400640446,3.039562022,3.208366254,3.067926398,4.214391068,5.643605258,7.929018968,4.94989848,7.269467285,2.397463239,3.623957338,3.493263682,4.407752992,7.185336865,5.799761353,6.191785535,13.16218929,4.933742874,7.120454061,7.329764791,5.949435098,7.986585915,2.61044337,7.799175039,9.373364994,2.869418118,2.281603407,2.491708834,"Sepsis"
"GSM1692157",9.697791068,8.959261818,4.806960146,6.313009701,2.497217514,6.553844851,3.383935743,9.005771206,8.786885779,2.393036367,2.737439467,12.64629854,12.15139215,4.677459312,2.39886428,9.244389592,10.45369524,8.608585845,10.23349078,7.946982632,2.705076439,9.523636093,4.377084185,2.45591547,2.544113494,3.736779003,5.084819563,8.82283383,7.015591029,7.65833824,2.896660298,4.507481843,5.350363296,5.19004628,8.556632292,6.291356937,6.41539769,13.10166104,6.380269559,9.039649602,6.82458989,6.188287694,7.980817878,2.640814644,7.232077444,10.09306969,2.648405966,2.718922563,2.578388889,"Sepsis"
"GSM1692165",9.216454578,8.74230416,4.687008146,5.676003364,2.503196741,7.733976689,3.841000485,8.755360398,9.113747757,3.282518408,2.711130533,11.78706522,9.672601703,5.115875719,3.269083269,6.985997101,7.788451827,7.686141203,9.361609246,6.294272629,2.655309752,9.570486812,5.113738311,2.552973634,2.343212142,3.946405636,6.68066683,6.783848312,6.37280202,7.458063515,3.571098514,4.317993289,4.773859234,5.11413815,7.197042147,6.361088351,6.3929373,12.72849206,5.4461509,7.386878557,7.708049666,6.392021777,7.791264043,3.260283243,7.967121859,8.81724723,2.69038955,2.80245552,2.848444323,"Sepsis"
"GSM1692167",10.18522479,9.191232078,5.907019333,6.936603487,2.352015504,6.752896052,4.794750729,9.187892826,8.655417868,3.441491911,3.941811948,12.00231369,9.367948199,4.450155544,3.243623604,8.158083072,9.704095249,8.674335517,10.34541211,7.578171861,2.434305364,9.423129463,5.664755641,2.279529393,2.193725301,4.53985175,6.743837431,7.443363307,7.31277367,7.80358113,5.309916938,5.391678026,6.139344158,5.715612727,8.165986139,7.109324136,6.814253185,13.04151829,6.803712419,8.14525984,7.638962795,6.893861734,7.719056344,2.916157881,7.924070688,9.264205921,4.157750469,3.247925152,2.713109663,"Sepsis"
"GSM1692169",9.897035844,8.799776425,4.938732658,5.809208312,2.563633819,5.971223114,4.647604777,9.491953224,10.03796664,3.617525759,3.396187283,12.02193714,10.52302016,5.139254002,2.561888348,7.931492592,8.596331196,9.142771927,10.63112959,7.89061839,2.470554796,9.185723571,4.511904476,2.667865588,2.287323398,4.135417372,5.554351724,8.197986378,7.64207838,7.98939162,4.018668429,5.466273894,5.092164236,5.282142985,8.679619699,6.387298794,6.548619736,12.8177505,6.858061577,7.968760047,7.057588883,6.421294716,7.947466124,3.233166492,7.123895615,9.545801884,3.080488194,2.462002056,2.431379509,"Sepsis"
"GSM1692172",9.945418941,9.249309207,5.363152404,6.685054699,2.285270381,5.720053072,4.546617438,8.778584266,7.985227225,3.272773466,3.342786084,9.921127654,10.73326362,4.228573294,2.564787995,6.155483255,5.910637163,7.497603044,9.404158351,6.164319414,2.118177203,9.369480522,5.438296075,2.499054126,2.47628793,5.007412423,6.61058375,6.845445359,7.109706633,8.228791592,4.065475795,5.005063399,5.89966752,5.804032351,8.237004256,6.853644574,6.935805523,12.05592477,6.597626281,8.819565268,8.14687239,6.78658648,8.038087076,2.767202819,7.823114402,9.033705453,3.755109373,2.705549747,3.03070352,"Sepsis"
"GSM1692177",9.421926564,8.88278044,4.704827157,6.2158255,2.745233973,6.877180873,3.279340411,8.24134716,8.598905865,3.569327667,3.62380983,12.52690772,11.74218396,4.458437324,2.083772151,9.30247938,10.70468412,8.212311292,9.889999504,7.676350102,2.41130135,8.20520266,3.369841385,3.206837473,2.720570698,3.877429325,5.837016442,6.555706663,6.216819375,7.959902893,3.257082915,4.610592036,5.296820186,4.922811886,7.970029835,6.413929878,6.48888494,13.15258508,5.822555747,9.798050669,7.337981648,6.517070931,8.036331041,2.591904672,7.217696671,8.760370909,2.908549337,2.182744073,2.76757798,"Sepsis"
"GSM1692181",9.791755098,9.875328006,5.346795907,7.415499489,3.218326231,8.195377937,4.336248976,8.878087722,9.362757097,2.788930854,2.733783989,11.85689228,10.21838592,3.939025827,2.212948206,6.108423696,7.999429286,8.095759412,9.708034444,7.193529986,2.261544289,8.370620074,5.111168058,2.703783862,3.087779012,3.68730768,5.159261787,6.727256117,6.665797984,7.151210887,4.851785946,5.440271209,6.883653108,6.650013736,7.519862605,7.746710361,7.602026249,12.81420272,5.938730249,7.530423305,7.308245266,7.45966,7.14871188,3.135498554,7.204128206,8.737820878,2.842411153,2.593276573,3.084450053,"Sepsis"
"GSM1692192",10.34335956,9.522564221,5.441585788,6.948277548,2.564434202,8.248042398,4.410386967,9.363481675,9.273362455,2.7072717,2.772697848,12.48987274,11.91113514,4.15054469,2.066096875,9.277784239,10.19219424,8.844785236,10.54033943,7.325040638,3.261260774,10.34448359,7.013234517,2.298607219,1.955706401,4.630093856,6.450399084,7.512441772,8.333795118,7.885785219,4.684722454,4.962251979,6.308500812,6.08314178,9.127294322,7.239650401,7.178141606,13.16589118,7.510284317,9.66881088,7.875499525,6.976652632,7.931056965,2.638492889,7.750126413,9.330352376,3.281738716,2.945812453,4.356908138,"Sepsis"
"GSM1692199",10.25620272,9.122302264,4.783537159,6.063106745,3.093883999,7.354118081,3.80178356,8.853560162,9.003160567,3.677713669,3.323066298,12.16341076,10.41930704,4.281702229,2.355275706,8.522947815,9.323648549,9.173060009,10.70364791,7.732740426,2.532522589,9.599229376,5.590836251,2.40133002,2.426243451,4.617924678,6.37602048,7.757221239,6.938602063,7.676653727,4.124012977,4.111828189,5.389306515,5.260881399,7.906545138,6.418540562,6.562386855,13.11752711,5.819880969,8.172332006,8.047773378,6.721032106,8.026043219,2.829735392,7.945576843,9.120457947,2.708158225,3.28603269,3.146002211,"Sepsis"
"GSM1692203",10.06052502,9.387291795,4.759243741,6.806440555,2.793817984,6.610803617,4.782101273,8.752430628,9.039709374,3.094344684,2.815414684,12.26092118,11.92116603,4.027654743,2.435659101,8.423039319,9.993982805,8.295433318,9.917957679,6.997058724,2.809464428,9.192874112,5.286232166,2.891185943,2.051413628,5.635647002,7.644583172,6.778774636,7.407573676,8.167151453,4.761384068,5.065362839,6.001443393,5.71467899,8.448248274,7.121624613,6.981188245,13.06253648,6.880531569,10.19439169,8.316104696,6.78681686,8.383191447,2.543875121,8.294749836,9.025663917,3.405448818,2.628613137,2.799467015,"Sepsis"
"GSM1692204",9.908319915,9.304469441,5.23482776,6.552577216,2.772379902,7.234085975,4.266180126,9.059194828,7.632916025,2.822698089,2.827049034,12.2970886,10.89619466,4.594199946,2.784945441,7.127306619,9.170319426,8.536671474,10.01717734,7.375446281,2.341197584,9.949497288,5.607211128,2.444176468,2.182943074,4.696961724,6.834828764,7.603624134,7.296016872,8.064161162,4.501961107,3.937499257,5.819302036,5.701164503,8.293603646,6.974717436,6.877114418,13.04657959,6.279263152,7.32633011,8.06085949,6.741142488,8.220087288,2.910154067,8.091909228,9.564639445,3.046586791,3.384539227,2.92170606,"Sepsis"
"GSM1692216",9.562175439,9.543352776,5.240622897,6.704119117,2.367557827,5.769371163,4.100302045,9.216493031,6.435618969,3.01569183,2.986976151,11.59238862,9.733790074,5.376601614,3.09485193,6.565235246,6.963408578,8.495807441,10.05199153,6.93747934,2.295413241,9.545321278,4.61765306,2.546235588,2.187128117,4.342484481,6.616032032,6.750754125,7.008417166,7.823667894,3.633869273,4.486480334,6.11346322,6.361378924,7.978370038,7.006231398,7.020387018,12.6156588,5.915184715,7.034168851,7.975045165,7.073506766,8.022996074,2.730914508,7.956855002,8.804550015,3.121779341,2.689953859,2.549273688,"Sepsis"
"GSM1692223",10.30372586,9.722474409,6.382584181,7.244951486,2.786299049,6.761265214,5.443192984,9.6110935,10.76922015,2.459539138,2.068475062,11.81672918,11.12668114,3.716369698,2.236469578,8.696320416,10.14656761,8.467095057,10.0355084,7.319514366,2.220140974,9.541960758,5.340799034,2.784118272,2.37943188,5.608728785,6.572590162,7.27243958,7.954781281,7.972539629,5.520104119,6.06564114,6.820941209,6.517866095,8.768514905,7.696350078,7.60263177,12.84185233,7.390670198,9.06413225,7.943054043,7.585482571,7.849362463,2.456198905,7.881713894,9.03957274,2.770421847,2.817161554,2.663081803,"Sepsis"
"GSM1692245",9.873288672,8.817688447,5.184996383,6.449514309,2.920201152,6.490185428,4.91064838,9.424896301,8.90514536,3.236034449,3.238718926,11.4134229,9.038368445,4.429785034,2.775356746,6.955820798,7.127132832,8.250165041,9.783760361,7.071518234,2.280359064,10.42853863,6.523095618,2.549721621,2.433862468,3.843467718,5.630303296,6.767756968,7.522305591,7.444493153,4.949710973,5.163677227,5.459051462,5.742460314,8.694679151,6.72131672,6.755995645,12.51835593,7.015094671,5.689278616,7.042523643,6.758566556,7.588188706,2.515889915,7.073768949,9.150075247,2.667850832,3.40590758,3.149651859,"Sepsis"
"GSM1692250",6.130142514,7.833157512,3.51791578,4.145048006,2.117496329,2.671097284,2.848019213,6.450308612,3.55685947,7.197650371,7.303517233,9.899593587,7.403114707,3.573552232,2.268486199,2.503716319,3.378753125,2.470830174,4.40655511,3.884009218,1.667962545,4.640679581,2.312754881,2.805023953,2.676017946,4.402457764,6.550119257,5.034165527,3.033004606,8.550130447,2.69977165,2.954421695,3.619780496,4.094140356,3.759605041,4.900603617,5.632085649,11.64190638,2.022259099,3.741147816,8.23804242,5.154290258,8.733777289,2.694163372,7.893537853,6.2848742,3.442088427,2.454386032,2.382835961,"Sepsis"
"GSM1692251",9.085145287,8.252080242,4.225561904,4.851661995,2.57187787,5.077406346,3.184295639,8.312182312,7.945797077,6.29984722,6.335687674,12.5389234,12.0790419,4.09591535,2.370005785,7.565486051,8.179873065,8.000976849,9.62332482,6.955227501,2.641366202,8.667214809,2.812310882,2.801730903,2.224709291,3.404616627,4.239777774,7.271592245,7.577108742,7.923395496,3.322404445,3.482008761,3.621570556,4.478375576,8.80278875,4.983903334,5.514800138,13.07198136,6.837632011,8.439669165,6.624777757,5.512388204,8.020890366,2.370963024,7.054435936,9.304350316,3.454147497,2.267082617,2.513719792,"Sepsis"
"GSM1692258",9.469949897,9.122706432,4.55158083,5.962343547,2.554658344,6.39966156,3.023967242,8.314050816,8.395654976,4.610610217,4.621827041,11.58990064,8.419309727,4.878288112,3.065915166,7.236430575,8.288964385,8.250725059,10.00194055,6.309996682,2.577775521,9.374465656,5.981461372,2.331798189,2.694090237,5.182764435,7.118567956,6.290741026,6.192752982,8.454230744,3.56098848,4.032366925,5.160684441,5.236778065,7.289055317,6.456419341,6.466806198,12.91058844,5.124683356,7.910074906,8.568953624,6.433630393,8.461890383,2.915437053,8.508796037,8.716363377,3.415652615,3.357004516,3.010015736,"Sepsis"
"GSM1692259",10.14364564,9.963996075,6.284644398,7.529772567,2.741421769,6.847885347,5.046370993,9.367185915,10.24032001,3.277473766,3.845309566,12.21810834,9.254402371,4.598752082,3.035363927,7.872801133,9.93708278,8.949265051,10.52210581,7.696172611,2.314733123,10.4988687,6.569960174,2.245509224,2.140560498,5.354259805,6.888862525,7.676082665,7.763136445,8.258357019,5.300756676,5.341732601,6.967787365,6.517571776,8.496861698,7.79570798,7.600650655,13.04813373,7.132866659,8.492570257,8.328095518,7.551915586,8.235318104,2.882789122,8.110506973,9.304053723,3.105023621,3.341744187,3.257337204,"Sepsis"
"GSM1692266",10.03706044,8.576876313,5.124556483,5.913926158,2.814706137,8.009601461,4.630445297,9.603242099,9.397506902,2.512094369,2.714026701,12.00410787,10.39312251,4.777263144,3.093131186,5.265009782,6.448815884,7.905611084,9.519097408,6.48830015,2.378916112,10.38441229,7.077011055,2.956720939,2.378821919,3.666738216,4.002094012,7.294710884,6.966980495,6.873922053,3.978694187,5.762615546,5.594103823,5.140652296,8.211977072,6.26873693,6.533210461,12.68337782,6.49377325,8.480081656,6.151573793,6.370099848,7.20939228,2.624914776,6.086244533,9.774443966,2.660807651,3.239110679,2.934799571,"Sepsis"
"GSM1692268",9.581435715,9.46480222,5.597872899,7.001062395,2.332414834,6.661137345,3.906179382,9.044439954,9.595428724,3.558691614,3.141917677,12.45315591,11.54276463,4.983924375,2.492557355,10.20258755,10.99732289,8.67290377,10.24239577,7.286052599,2.361751966,7.941785791,2.668322189,2.697600652,2.515749855,3.845052876,5.354542557,6.757913767,6.499918337,7.784582718,3.23956044,4.411224563,6.053297551,6.026271728,7.573197591,7.297431366,7.369612763,12.99701939,5.438054215,9.595543547,7.219786214,7.134137605,7.931792747,2.669172296,7.321701345,9.05023695,3.697742115,2.610483438,2.341445603,"Sepsis"
"GSM1692272",9.453841622,9.439386324,5.5759514,6.568424324,2.886405138,7.347460455,4.116125985,8.321725007,9.167814171,4.366929472,4.291408585,10.43262398,9.209149408,5.900001448,4.168960946,4.375831581,5.610237463,7.63611039,9.543307252,6.643014605,2.130804428,11.00213786,7.966653971,2.59988909,2.382392233,5.98930872,7.686834122,7.011482978,6.39220545,8.73569797,4.513957385,4.730217447,6.376020846,6.001217218,7.353257004,7.236955269,7.179927095,13.00999613,5.433546272,7.200894708,8.975612946,6.903342874,8.896185711,3.09703474,8.712148205,8.711131871,3.349505619,4.178069626,2.977078542,"Sepsis"
"GSM1692311",9.058920241,8.590075614,4.742434549,6.035978296,2.500906584,5.495717549,4.657568403,9.313141717,8.413265542,2.641033201,2.429231588,11.76520265,11.90216861,4.212922902,1.984624632,5.727529574,6.233662775,7.799150735,9.599329729,7.016344977,2.066633054,7.561574962,2.74648319,2.528857558,2.497239874,4.49953094,5.193645951,7.18928332,6.828829219,8.159779634,4.425094612,5.1230135,5.564366908,4.822223264,7.956166876,6.222240941,6.379939056,12.6967291,6.241882992,9.407037743,6.99432638,6.341652199,7.979466686,2.262756442,7.010256104,9.291364038,3.0774199,2.280879874,2.084764488,"Sepsis"
"GSM1692326",9.733839353,9.651902215,5.309277475,6.575051932,2.38094851,6.613629193,3.987839501,9.603742795,8.038338088,3.222692698,2.76331076,11.85237861,9.631562845,4.486939697,2.933937774,7.918717314,9.467007744,8.251331105,10.02917076,7.032649527,2.057943165,10.41657876,6.789892543,2.603912641,2.420811545,4.267191252,6.379560884,7.33858467,7.687899721,8.208868543,4.471987306,4.97938699,5.62056092,5.841741434,8.548201306,6.952071081,7.033872607,12.94488662,6.779214181,7.055082935,7.772490091,6.941398893,8.389952874,3.040319947,7.912066445,9.442758147,3.000399356,3.426003765,2.890987919,"Sepsis"
"GSM1692334",10.22365143,9.238843772,5.583802404,6.825378874,2.636989427,6.247145589,4.81548275,9.368142806,9.436545068,4.312091903,4.682049685,10.80042765,9.76032641,4.834620642,3.026017485,6.36284845,7.52636183,8.483483162,10.07731568,7.280067618,2.203730272,8.705847114,5.083783936,2.297516222,2.489581955,5.172579582,6.141190856,6.900320668,7.259686046,7.307685332,5.060076961,5.40656677,6.310394787,6.022534957,8.258479997,6.996486464,7.081883018,12.4849355,6.716812198,6.901256029,7.58633016,6.960087732,7.528452031,3.176857242,7.554707266,8.984069808,3.623600873,2.928947903,2.751761116,"Sepsis"
"GSM1692335",8.703066097,8.918775448,4.53023002,5.925910595,2.602769861,6.683552222,3.552828233,7.824793989,8.562990848,2.972561146,2.534859534,12.29100229,12.13845991,4.576541853,2.614298015,7.015276266,7.868277679,6.621728643,8.850281752,5.567328725,2.394858032,7.37802493,2.926494989,2.553632641,3.182149853,3.492899579,6.410083378,5.085089592,6.057659192,7.564877831,3.559965257,4.13662137,5.316601168,4.991860285,7.002936769,6.464868704,6.556073991,13.15021618,5.083196196,6.824993207,8.167997535,6.349615671,7.894873886,2.730316607,8.115004513,6.844146668,2.441111824,2.33722165,2.501610324,"Sepsis"
"GSM1692352",8.476135384,8.030948999,3.41751926,4.56781384,2.427637344,5.448710526,2.949863884,8.418463356,9.483174382,3.13592539,3.026152797,11.71567497,8.717577146,3.918378927,2.244784657,2.397437933,3.354757306,7.245939092,8.962659209,5.847754004,2.265915683,9.036998634,4.618017034,2.343472338,2.14406697,3.616147612,6.22848389,6.488798203,5.771902209,8.620356938,3.127615278,3.788849022,3.624825042,4.069280077,6.818404948,4.997488279,5.58587035,12.60833509,4.922269137,6.712220987,7.756474312,4.9352396,8.737377536,2.382381894,7.669107801,8.673711525,2.87257148,2.620405455,2.618758802,"Sepsis"
"GSM1692366",9.193484886,9.090236557,5.208647695,6.242027888,2.001091408,6.303490539,4.009442996,9.443726999,10.46005524,1.907925,2.649719646,11.74101402,11.4787944,4.1057915,2.5251387,8.036392335,8.526590727,7.545272685,9.573377232,6.953876159,2.25854033,10.34157159,5.907526506,2.562482543,2.441772511,3.434773332,4.805096121,7.5350646,7.071772338,8.801359725,4.022513735,4.529315536,5.692405422,5.131676864,8.246711598,6.366560689,6.881154378,12.96169271,6.457511673,8.937871504,6.553411154,6.549264499,8.244084424,2.356680036,6.805169339,9.502192001,2.760277171,2.817222963,2.650250603,"Sepsis"
"GSM1692383",9.654812655,9.530638144,5.011362644,6.571626153,2.762162103,7.167216293,3.343505468,9.1831593,7.932090338,2.49852665,2.469869375,12.58550063,11.73440514,4.546441324,2.221195833,8.09251414,9.77918516,8.544792847,10.02905779,6.849707673,2.436115474,8.90109681,4.799533057,3.114036362,2.382677703,4.132969244,6.309757148,7.030301104,7.035428103,7.597644919,3.325201052,4.892729741,5.549623483,5.640947066,8.024679885,7.061732765,7.021018457,13.20983551,5.926301043,9.304700462,7.741735995,6.956527001,8.050117527,2.855932042,7.779023983,9.37883615,3.384635861,2.733398455,2.942083225,"Sepsis"
"GSM1692386",10.03102578,9.18436608,5.097736573,6.395407966,2.975759254,7.063171192,4.795588566,9.222528531,9.707966413,2.661676166,3.010602708,12.59563368,11.80520418,3.783468661,2.417423073,9.202873401,10.17572631,8.521019562,10.01730768,7.437633816,2.670248425,9.232712803,4.996506253,2.358335001,2.769148717,5.323353685,6.650757997,7.485743051,7.422533227,8.442919887,4.385010406,5.144051632,5.6176128,5.701246569,8.620340274,6.504421562,6.549316196,13.16634655,6.740720308,9.292808264,7.7831253,6.740857095,8.116630423,2.363747762,7.883406843,9.516989059,3.326694363,3.159234022,2.69360312,"Sepsis"
"GSM1692387",10.20137457,10.23718382,5.893533754,7.571504143,2.805449566,7.814900267,4.571454965,8.958851265,8.981615635,2.970944771,2.784610306,12.42296098,12.3988488,3.647829941,2.088072778,9.14180466,10.51310765,8.565071438,9.978053467,6.975112554,2.773087176,9.165700733,5.282976106,3.034284456,2.214913423,5.605349429,7.303897749,7.22813905,7.637980939,8.05987152,5.465668185,5.409880761,7.022996638,6.834239248,8.54876847,7.972968894,8.005922085,13.06886759,6.801050351,9.863269667,8.350519518,7.830512017,8.273294142,2.77333119,8.398385479,9.562140747,2.719403115,2.866054139,2.993495669,"Sepsis"
