"Sample","IL8","CCR2","IL10","HIF1A","ITGAM","TREM1","HLA.DRA","C5AR1","PLAUR","LCN2","NLRP3","IL6","CALCA","TLR4","ELA2","NLRP3.1","CCR7","CCL2","MAPK14","TNF","NOTCH1","S100A8","MMP8","MAPK14.1","CCL25","MYD88","CD14","CX3CR1","S100A12","S100A9","OLFM4","IL1R2","P2RX7","HIF1A.1","CCL19","CCR2.1","IL1R2.1","TLR2","CD177","CCR2.2","IL1B","CCR2.3","SOCS3","C3AR1","MAPK14.2","HMGB1","CXCL10","MMP9","BCL2","TNFSF10","PDCD1","ICAM1","ARG1","IL10.1","CX3CR1.1","OLFM4.1","SOCS3.1","HLA.DRA.1","FCGR1A","IL8.1","IFNG","HMGB1.1","BCL2.1","IL1R2.2","CCR2.4","NLRP3.2","VCAM1","PLAUR.1","CCR2.5","HIF1A.2","MAPK14.3","CD14.1","GATA3","PLAUR.2","Label"
"GSM1318021",7.167257309,7.562620163,7.050305843,7.2484622,9.631896973,7.642188549,10.58610821,10.59561634,8.267264366,12.67507935,7.161082268,7.055412292,7.13898325,8.208803177,12.64761734,7.83584547,10.18095112,7.112248421,7.182837009,7.690797329,9.092214584,14.09175682,7.474555016,7.811612129,7.1977005,9.838620186,11.11403847,7.423051357,12.03045845,14.56532383,7.173037529,7.502470016,8.160693169,7.317395687,7.143404007,8.681162834,11.58701801,7.639266968,7.257372856,9.323565483,7.872572899,7.305630207,7.281778336,8.900981903,7.700481892,7.23519516,7.377076149,12.00347233,7.753226757,10.36698914,7.386707306,7.186580658,9.301730156,11.42465401,9.537792206,10.30463123,7.17991209,11.36395264,8.710824966,7.256011486,7.141109943,7.442410946,8.61420536,7.080427647,7.236153603,7.635910034,6.994417667,8.957937241,7.120193958,8.112732887,7.885286331,13.22806835,7.305361748,7.816475391,"Survivor"
"GSM1318022",8.101626396,7.55447197,7.110762119,7.107707977,9.270279884,7.877439022,10.93006611,10.72550392,8.229815483,10.95208836,7.09617424,7.302230358,7.497928143,8.182300568,9.67346859,8.147609711,9.430150032,7.151148319,7.063937664,8.245747566,9.444964409,14.31682491,7.402772427,7.278823853,7.130083561,10.12946987,11.0041275,7.250181198,12.46766376,14.64205265,7.073396206,7.164197445,9.006530762,7.181828022,7.167875767,8.794771194,9.938557625,8.007923126,7.445414543,9.548851013,9.540987015,7.094393253,7.157519817,8.196199417,7.653031349,7.139032841,7.289221764,10.35912323,7.658602715,11.43911648,7.095019817,7.171012878,8.967430115,12.47252178,9.522727013,9.902009964,7.147594452,11.96833324,8.714654922,8.976276398,7.168677807,7.341716766,8.652528763,7.058704376,7.124381065,7.575785637,7.076251507,8.173578262,7.013778687,8.489626884,7.381729603,12.72650337,7.131488323,7.072505474,"Survivor"
"GSM1318023",8.001574516,7.500439644,7.26486063,7.60100174,11.82216454,7.841273785,9.82375145,11.55734348,8.739024162,12.80473804,7.021573544,7.069852829,7.047803402,8.898146629,7.589295864,8.595018387,7.800524235,7.074260712,7.291882515,8.28088665,10.17261791,13.95337105,8.927659035,8.513401985,7.129638672,10.68788815,11.81454945,7.917994976,14.05426216,14.61182499,7.184482098,7.863836288,8.194104195,7.72776556,7.089375973,8.342871666,12.98690796,8.595869064,8.960954666,9.113720894,10.74319553,7.276976585,7.932052612,10.00640869,8.203447342,7.229724884,7.418411255,13.89495754,7.328930855,10.36698914,7.04609108,7.197516441,11.0041275,11.09504414,10.65110683,8.57598877,7.432178497,10.7915678,9.841877937,9.170162201,7.504533291,7.957403183,7.690094948,7.457882881,7.256899357,8.216290474,7.118141174,8.546550751,7.109405041,8.912991524,8.267264366,14.31682491,7.092091084,7.592706203,"Survivor"
"GSM1318024",7.114349842,7.608290195,7.019887447,7.338064194,10.37007713,7.906489372,10.28237629,11.19110584,8.424436569,13.82612133,7.079972267,7.006427288,7.016831875,7.983402252,13.28892326,8.050322533,9.943490028,7.098621845,7.056493759,7.716952324,9.638448715,13.95337105,7.684286594,7.79322958,7.04961729,10.23020458,11.27571201,7.49651432,12.02275658,14.39126587,7.434096813,7.337799549,8.161830902,7.321580887,7.174170494,8.282230377,11.30279255,7.781560898,7.428143501,9.012469292,8.400136948,7.179384708,7.172595501,8.552077293,7.624843597,7.144174099,7.162977695,12.74415493,7.725374699,9.342570305,7.324604988,7.048093796,8.6994524,11.02208614,10.13709545,11.25391865,7.250732422,11.16343021,7.826947689,7.218487263,7.02615118,7.37779665,8.494848251,7.127076149,7.136331081,7.895807266,7.136460781,8.74575901,7.135127544,7.813573837,7.686400414,14.10523796,7.328674316,7.344151974,"Survivor"
"GSM1318025",7.310147762,7.728077412,6.93948555,7.200620174,9.952468872,7.190689087,10.89048862,10.84954739,8.014552116,9.9053545,7.182690144,7.236844063,7.16708374,7.791320324,8.303704262,7.885482788,8.888352394,7.029428959,7.125166893,7.397476673,9.37874794,14.11873436,7.01553297,7.293828964,7.079251766,9.623231888,11.28376484,7.909571648,11.93791866,14.65753746,7.016627312,7.10073185,9.213384628,7.144999027,7.501454353,8.873607635,8.944989204,7.162354946,7.49788475,9.273133278,9.39884758,7.197173119,7.120936871,7.521486759,7.508431911,7.220618248,7.295897484,11.20708656,7.656069756,9.513869286,7.101668835,7.144003868,7.686243057,10.33751583,10.26640129,7.904613495,7.046179771,12.07474613,8.494470596,7.252099514,7.217256069,7.577198029,7.94354248,7.017970085,7.24381876,7.180583477,7.139271736,8.606412888,7.054531574,7.685191631,7.734344959,12.91869926,7.100315094,7.275655746,"Survivor"
"GSM1318026",7.424849987,7.209429741,7.014431953,7.172424316,9.685400009,7.940544128,10.70542049,11.29166222,8.555725098,13.73166943,7.09401989,7.153565884,7.050631523,7.74562645,12.89973545,7.897413731,9.631896973,7.055929661,7.194540501,8.193823814,9.282111168,13.95337105,7.56955719,7.414435863,7.100128651,9.850877762,10.56192589,7.489797115,12.27518749,14.8065176,7.420382977,7.018839359,8.279559135,7.202943802,7.129976749,8.135538101,8.822268486,7.230657101,7.23642683,8.583199501,9.144472122,7.339907646,7.322581768,7.838790894,7.353319168,7.256616592,7.070679188,12.25794888,8.046474457,9.316027641,7.264341831,7.170027256,8.569208145,10.23732853,9.931726456,10.68990421,7.210486412,11.41287899,7.93905592,8.160116196,7.144062996,7.344497204,9.13092041,7.163976669,7.057376385,7.680343151,7.204659939,8.914096832,7.129638672,7.920173168,7.578919411,13.16584301,7.439862728,7.44508934,"Survivor"
"GSM1318027",7.748211384,7.617145061,7.176947117,7.223127365,10.02002048,7.784707069,12.24882317,11.20708656,7.994849205,9.948023796,7.165840149,7.0531497,7.108194351,7.736202717,8.876787186,8.559594154,9.098825455,7.113789082,7.050982475,7.872761726,9.695356369,13.28892326,7.047639847,7.188136101,7.176394939,9.512080193,11.16104412,8.482938766,10.56192589,14.65753746,7.183148384,7.085865021,8.813958168,7.405992508,7.114242554,8.971525192,8.588809013,7.44224453,7.156765461,9.591159821,9.359088898,7.228494167,7.21412611,7.34348917,7.288641453,7.160831451,7.250796795,10.31068134,8.079267502,9.496906281,7.075632095,7.034617424,7.301027298,10.95208836,12.02660561,7.912538528,7.115528584,12.96003246,7.434897423,8.61420536,7.221529484,7.330995083,8.74575901,7.116438389,7.138566494,8.321543694,7.061174393,8.835762024,7.108432293,8.223136902,7.374078274,13.45775223,7.299940586,7.390146732,"Survivor"
"GSM1318028",7.413005352,7.413145065,7.01584959,7.4257164,10.70542049,8.010025024,10.13709545,11.10438442,8.709440231,10.09887505,7.188572884,7.099021912,6.986911297,8.720740318,7.750156403,8.49804306,7.874303341,7.126169205,7.17996645,8.727018356,9.753882408,14.36129665,7.232676506,8.274752617,7.088205814,10.58407974,11.55734348,7.778167248,13.96661282,14.67478466,7.037447453,7.417953968,8.324566841,7.112985611,7.307397842,7.981139183,12.13999462,8.029158592,8.414498329,8.508228302,11.09276199,7.164265156,8.366517067,9.574062347,7.726629257,7.480745316,7.125418663,11.98735905,7.350186825,10.66473389,7.177750111,7.437274933,9.87344265,11.74569511,10.28963375,7.188457012,7.644262314,11.36929226,9.982030869,7.895602226,7.225683212,7.413976192,7.655780792,7.227088928,7.126045227,7.907944202,7.08705616,8.557855606,7.093159676,8.432232857,8.100065231,13.81528187,7.06974411,7.777117252,"Survivor"
"GSM1318029",7.375372887,7.084001541,7.042212486,7.180948734,9.857655525,9.510412216,10.93220139,11.51088715,8.63160038,10.14517021,7.784193039,7.147416592,7.120593071,8.542352676,8.217146873,7.894989967,8.836270332,7.134019375,7.088713169,7.787237167,9.740226746,14.64205265,7.082467079,7.544123173,7.454380989,10.71940327,10.40991497,7.352863312,13.8831749,14.71159077,7.094799519,7.224627495,9.244393349,7.249582767,7.078527451,8.224019051,11.28108978,8.603048325,7.877244473,8.91966629,9.722079277,7.246059418,7.274657249,7.878055096,7.212989807,7.258822441,7.126687527,11.20435715,7.202943802,10.71742725,7.016937733,7.107411861,9.890709877,11.2413044,9.05591774,7.206397057,7.092091084,11.64648628,8.415250778,7.760321617,7.046870232,8.033958435,7.843364239,6.984018803,7.09180975,7.385127544,7.115908623,8.802474022,7.329236984,8.357848167,8.090437889,12.70283127,7.076957226,7.093501091,"Survivor"
"GSM1318030",7.391496658,8.006486893,7.051443577,7.32704401,10.31068134,8.161275864,11.24374485,11.21216297,8.287343025,12.11074257,7.163487434,7.045197487,7.150782108,7.93926239,11.86922073,8.434087753,8.622081757,7.083227634,7.279123306,7.540486813,9.988170624,14.34638786,7.390823364,7.517764568,7.119709969,10.02125549,11.55734348,8.030812263,12.40500164,14.5812521,7.648201942,7.485351086,8.671507835,7.343272209,7.27350378,9.542309761,9.899768829,7.475997925,7.218335629,10.11061287,9.305599213,7.413673401,7.277239323,7.873318195,7.633909225,7.193939209,7.254230022,11.16104412,8.045994759,9.723158836,7.060410976,7.073255539,8.832233429,10.89716244,10.19905949,11.23862362,7.116468906,12.17865086,7.778982639,7.838600636,7.067994595,7.719642639,8.758135796,7.145030499,7.32019949,8.099570274,7.039371014,8.6873703,7.081889153,8.408389091,7.729972363,13.49210167,7.127254486,7.687986851,"Survivor"
"GSM1318031",7.319288254,7.176928997,7.138858318,7.160750866,9.417946815,7.160536766,10.63621426,11.02450848,8.107908249,9.887524605,7.308355331,7.140136242,7.135917187,7.456008434,8.738513947,7.831758022,9.072278976,7.30636692,7.590882301,7.848755836,9.242937088,14.17344284,7.026070595,7.193274021,7.451735973,9.662843704,11.01754761,7.588328838,11.57047462,14.51778603,7.185913563,6.974051952,9.629037857,7.20059824,7.607008457,8.460463524,8.897031784,7.301896572,7.594693184,9.210638046,9.46570015,7.249425411,7.231609344,7.547610283,7.517764568,7.203783512,7.271477222,10.97484684,7.250244141,8.877879143,7.157374382,7.13652277,7.748211384,10.41477013,10.27782536,7.95605278,7.188572884,12.12841129,7.554581642,7.64999485,7.104450703,7.292284489,7.894584179,7.036162853,7.056639671,7.146361828,7.23005724,7.488746643,7.010295391,7.658332348,7.565644741,13.06385803,7.028316975,7.1145854,"Survivor"
"GSM1318032",7.195002556,7.599489212,7.066531658,7.064676762,9.460769653,7.507029057,11.47766972,10.63055038,8.148674965,10.13317776,7.207594395,7.030084133,7.136507034,7.629508018,8.370791435,7.622996807,9.110542297,7.115178108,7.267395496,7.732105732,9.329683304,13.9907732,7.009120464,7.335254192,7.160966396,9.700289726,11.30279255,7.910416126,11.71770382,14.56532383,7.283681393,7.0516572,9.257592201,7.308399677,7.211998463,8.861593246,8.33062458,7.166042805,7.28027916,9.405341148,9.370265961,7.283761978,7.072505474,7.658464909,7.595200539,7.274348736,7.354462147,10.70542049,7.561830044,9.055276871,7.148979187,7.02238369,7.038870335,10.94096756,10.31659412,7.78657341,7.389202118,12.4919281,7.892368317,7.562058926,7.085483551,7.522000313,8.316608429,7.219745636,7.27068758,7.399031162,7.152047157,8.662930489,7.07235527,7.615477085,7.688140869,12.79292393,7.220256805,7.463407993,"Survivor"
"GSM1318033",7.568165779,8.003880501,6.955722809,7.421669483,11.47144318,8.360331535,10.49644566,11.17122555,8.303011894,11.12617207,7.205088139,7.159428596,7.049317837,8.660650253,10.44932556,8.791789055,8.598402023,7.077390194,7.142503738,7.58033514,10.26924419,14.39126587,7.468757629,8.103673935,7.040597439,10.39235783,11.91166878,7.67709446,13.83668804,14.54955006,7.477556229,7.847294331,8.460463524,7.524375439,7.158186436,10.22049332,11.93791866,8.18702507,7.68655777,10.56366539,9.927164078,7.693301201,7.694806099,8.308559418,8.192655563,7.26311779,7.108320236,12.98690796,7.726794243,10.50643921,7.095002651,7.092603683,10.68238735,11.31586742,9.6804533,10.83682823,7.405556679,11.4842844,8.471681595,8.23869133,7.080503464,7.833829403,8.367201805,7.321529865,7.429141045,8.378175735,7.120576859,8.552462578,7.083747387,8.835762024,8.077462196,13.82612133,7.170633316,7.539132118,"Survivor"
"GSM1318034",7.389472961,7.547146797,7.095614433,7.837532997,10.84309864,7.84488821,9.835384369,11.65621376,8.52265358,11.09958172,7.086154938,7.233793736,7.122862339,8.598835945,9.459920883,8.461598396,7.834361076,7.051331043,7.070743561,8.203447342,9.38992691,14.5020113,7.522203445,8.024294853,7.123322964,10.34343147,10.94766617,7.700481892,14.36129665,14.5812521,7.050849438,7.696490765,8.286088943,7.966208935,7.177200794,8.593391418,10.75475121,7.658332348,8.239276886,8.984456062,10.17396259,7.458729267,7.747075558,8.523048401,8.474351883,7.856404305,7.147857666,12.7558012,7.651221752,10.65499306,7.147955894,6.986805439,9.48211956,10.17526817,9.689349174,7.680778503,7.40729475,10.69955254,8.86689949,8.456077576,7.103617668,8.372219086,7.88993454,6.985046387,7.07837677,8.052386284,7.140025616,8.612478256,7.063355923,9.593175888,8.382040024,13.45775223,7.147116184,7.671679497,"Survivor"
"GSM1318035",7.187491417,7.592706203,7.092918873,7.230381966,10.12431622,7.522098541,11.13822651,10.83682823,8.266010284,13.82612133,7.185895443,7.154162884,7.016264439,8.327206612,12.89973545,8.123612404,8.555316925,7.445996761,7.10148716,7.812859058,9.003410339,14.31682491,7.9680233,7.471662045,7.129337311,9.583889008,11.31316662,7.494813919,12.86029339,14.25828743,7.97222805,7.241474628,8.204307556,7.348575115,7.088588715,9.064692497,8.432997704,7.434816837,7.252642632,9.609920502,9.032719612,7.251013756,7.507740498,7.426487446,7.66377306,7.282325745,7.3992486,12.73248768,7.356463432,10.3732748,7.24052763,7.130955219,9.694371223,11.58029652,9.52361393,11.72797203,7.225706577,11.69050694,8.315570831,7.257750988,7.181605816,7.651079655,7.74562645,7.012487411,7.253410339,7.812513351,7.132862568,8.909831047,7.080086708,7.979563713,7.601490974,13.25111866,7.147199154,7.98067379,"Survivor"
"GSM1318036",7.373001575,7.971766949,7.011159897,7.456008434,11.15086174,8.409101486,10.56922626,11.5203476,8.376072884,11.97586155,7.284958839,7.060943604,6.955413818,8.365478516,11.51088715,8.849985123,8.611227989,6.990205288,6.999746799,7.725213528,10.19905949,14.53448772,7.290521622,8.129865646,7.112046242,10.37487888,11.81454945,7.931451797,13.31297016,14.62656593,7.420231819,7.903736115,8.73464489,7.671259403,7.200620174,9.829929352,11.42746353,7.895807266,7.610836029,10.26173401,9.742350578,7.639145374,7.540375233,8.366517067,8.293745041,7.1738801,7.215574741,12.65859604,7.567838192,9.912101746,7.155164242,7.117535591,9.867788315,11.3987875,10.36532688,10.39696121,7.297422409,11.30543327,8.147099495,7.634313583,7.007575989,7.684286594,8.105511665,7.257624626,7.360002041,8.426620483,7.104290962,8.945522308,7.064241886,8.289924622,8.331675529,13.44113636,7.133529663,7.862873554,"Survivor"
"GSM1318037",7.347290993,7.911253452,6.992874146,7.337636948,10.76097107,8.199634552,10.93878365,11.31055069,8.374686241,12.07474613,7.27006197,7.166042805,7.142270565,8.111076355,11.82932186,8.695761681,8.584013939,7.006755829,7.242596626,7.722735405,10.1796217,14.67478466,7.451904774,7.842029095,7.005106926,10.24452305,11.79140759,8.108722687,12.89973545,14.30151463,7.502770424,7.710378647,8.653888702,7.561714649,7.189779282,9.729996681,10.63823891,7.707980633,7.290277481,10.23167515,9.692401886,7.628054142,7.32495594,8.23869133,8.225879669,7.234194279,7.200078487,11.84009647,7.790606976,9.67346859,7.089553356,7.141539574,9.475178719,11.39587498,10.52749443,10.66281223,7.195830345,12.09500599,8.230433464,7.687431335,7.117195129,7.67478323,8.292123795,7.060483932,7.375639915,8.421883583,7.11724329,8.817072868,7.057694912,8.593818665,8.098278046,13.61564922,7.127163887,7.566820145,"Survivor"
"GSM1318038",8.355883598,7.721954346,7.090990543,7.253499985,9.815980911,7.860370159,11.17122555,10.33751583,8.114561081,10.85848522,7.178025246,7.364111423,7.000847816,8.758135796,9.329683304,7.795547485,9.316774368,7.164833546,7.070017338,7.899253845,9.067267418,14.8065176,8.492090225,7.212752819,7.026609421,10.06654835,9.849721909,7.280359268,13.84863472,14.40771866,7.195652962,7.260199547,8.877329826,7.633487225,7.495213509,9.191441536,10.340518,8.383862495,7.156717777,9.567663193,9.29797554,7.036534786,7.351516247,8.365478516,7.101886272,7.52933979,8.652528763,9.995244026,7.783327103,11.40156937,7.186079502,7.060676575,9.898546219,11.82932186,8.969776154,10.51695061,7.102065086,12.42781067,8.825949669,9.864480972,7.069681168,8.05109787,8.556988716,7.101312637,7.113759995,7.751254082,7.11570406,7.622364998,7.045739174,9.060350418,7.555137634,12.10282707,7.139455318,7.10583353,"Survivor"
"GSM1318039",7.1776824,7.542560101,7.036330223,7.20829916,11.22842979,8.180516243,9.301730156,11.23127174,8.196199417,9.903131485,7.46243,7.151854515,7.130052567,8.788718224,8.649453163,8.026970863,7.33109951,7.058414459,7.143026829,8.069605827,9.164650917,14.15929317,7.842596531,7.908779621,7.052045822,11.27571201,11.17122555,7.426110268,14.30151463,14.28796482,7.168129444,7.653301716,8.36903286,7.350644588,7.188305378,9.050868034,13.42400551,8.698004723,8.396907806,9.505804062,8.941487312,7.174764633,7.629508018,8.206121445,7.306547642,7.478019238,7.165871143,11.54166317,7.212416172,11.66282845,7.087289333,7.287079334,11.41287899,12.15764618,8.637038231,7.08760643,7.521486759,10.23870373,9.529809952,7.455338955,7.055182934,8.310603142,7.472679615,7.07993269,7.133247852,7.781021595,7.203678131,7.822047234,7.067485809,8.966860771,8.024986267,13.28164196,7.189471722,7.334356308,"Survivor"
"GSM1318040",7.305776119,7.506145477,7.052790642,7.075866222,9.411927223,7.530608654,11.65307045,10.61039734,8.311912537,10.35912323,7.158480644,7.133046627,7.129104137,7.768129349,8.243550301,7.772381306,9.188549042,7.099974155,7.169181824,7.836201191,9.195775032,14.39126587,7.030958176,7.255758286,7.105995655,9.815980911,11.38113976,8.131768227,11.73183346,14.73068142,7.186789036,7.143557549,9.040102005,7.377856255,7.195964813,8.942603111,8.59168911,7.194116592,7.323739052,9.216844559,9.068470955,7.252734661,7.187242985,7.683970928,7.458131313,7.239768505,7.202943802,10.67859173,7.577562809,9.546170235,7.228412151,7.117067814,7.173001766,10.72740173,10.31659412,7.924835682,7.16129446,12.41922092,7.96109581,7.764808655,7.068341732,7.514576912,8.357507706,7.047101021,7.140600204,7.473658085,7.123507977,8.216001511,7.075267792,7.728408337,7.293323517,12.95304775,7.157703876,7.296700001,"Survivor"
